Stamp,Tweet,Label
1.49374E+18,WATCH &gt;&gt; BREAKING UP WITH TRUDEAU! International Left and Right Agree On One Thing: PM is a disaster #CdnPoli #OntPoli #TruckersConvoy2022 #Ukraine \nVia @sunlorrie &amp; @sunlornegunter\nCLICK: https://t.co/8i6rZMHT3H https://t.co/OozdyvRR4y,
1.49374E+18,"@ShawnTheMonk @hmrcgirlfriend @HMRC4EVR I'm like an onion with layers of hate, anger, spite, venom, piss, vinegar, more piss, salt; and a sweet nugget center. 😹",
1.49374E+18,Clinton campaign paid tech workers to dig up Trump-Russia connections: Report https://t.co/1fiCC5P8tr https://t.co/oLEDblcF3E,
1.49374E+18,"Imagina a cara do Biden que passou meses sem conseguir lidar com questão da Rússia/Ucrânia, aí vem o Bolsonaro com um pão com leite condensado e resolve o problema. #BolsonaroEvitouAGuerra",
1.49374E+18,"@Cernovich I’m gonna guess Putin, but in a fantasy world the Queen called from the car phone in her Range Rover while she was clay shooting.",
1.49374E+18,"@ELEKTRA42282505 @kimpaim E isso reflete em influência, a Alemanha pensaria várias e várias vezes antes de entrar em um confronto contra a Rússia.",
1.49374E+18,"@CsardeBarros3 @o_antagonista Cara, na boa, nem você acredita que foi o Bolsonaro quem convenceu Putin a recuar. Pelo amor de Deus, tu não pode ser tão burro assim. Até para o fanatismo há limites.",
1.49374E+18,"Snowden questions veracity of reports about ""invasion"" of Ukraine https://t.co/A3xXurJQ0D",
1.49374E+18,"One problem with the Ukraine story is that it risks pushing other key stories out of the headlines. Kremlin critic Alexei Navalny goes on trial today (inside a penal colony), charged with embezzlement &amp; contempt of court. Could add another 10 years to his current prison term.",
1.49374E+18,Salles diz que Bolsonaro convenceu Putin a não invadir Ucrânia https://t.co/s1s8JhZS2N,
1.49374E+18,#Hillarygate     Trump Russia\n\nThe base has been narrowed down to\nthese radical-right Quop Quop birds..... https://t.co/ubMqg0rBTZ,
1.49374E+18,Fuck Ukraine but fuck Russia more,
1.49374E+18,近年ロシアはウクライナに対しデジタル戦争（サイバー戦）を仕掛けており、それは兵士に脅迫的なメッセを送る（「故郷に帰れ」「上官を殺害せよ」）、政府のWebサイトをハッキングする、デマや偽情報を広めるといった行為が含まれるという\nhttps://t.co/U66Wbu6idq,
1.49374E+18,".@POTUS: The U.S &amp; NATO are not a threat to Russia. We’re not targeting the people of Russia. To the citizens of Russia: you are not our enemies…WWII was a war of necessity. If Russia attacks Ukraine, it will be a war of choice – a war without cause or reason. The truth matters. https://t.co/gU4dLQ5Oke",
1.49374E+18,"United States says it will respond ""forcefully"" if Americans attacked in Ukraine.",
1.49374E+18,Putin comienza a retirar tropas. Funcionó la presión del gobierno de Colombia.,
1.49374E+18,"BREAKING: Russian attack on Ukraine 'still very much a possibility,' US President Joe Biden says - @AFP",UC
1.49374E+18,Mystery US helicopter lands on Ukraine-Poland border https://t.co/Qou704KtSc,
1.49374E+18,@martjacques But all those natural resources.  Yum yum!  \n\nSmartest thing Putin did was to seize Yukos.,
1.49374E+18,"""The contingent is supported by a regionally dominant air force and #Russia’s #BlackSea Fleet, equipped with Kalibr missiles"" per #Estonia Foreign Intelligence Service",
1.49374E+18,Inmense Speed: Kanou is easily one of the fastest characters as he was able to surprise various times Ban Midou and even dodge his powerful attacks. This fact is also enhanced by the fact he also could attack Shido in his Quimera form #KBOT,
1.49374E+18,"Nothing to discuss because Putin’s man in Vienna @Amb_Ulyanov is Iran’s lawyer and chief advocate. He has effectively worn down the US negotiating position so that what comes out of Vienna will be a short, weak deal that gives Iran most of what it wants. https://t.co/DtOPRqyX79",
1.49374E+18,"Amanda Klein e a imprensa tiveram um dia difícil tentando entender o que é meme e o que é notícia, com a ida de Bolsonaro à Rússia. \n\nA internet virou uma grande piada interna da direita e a esquerda ficou boiando.  \n\nE isso é um assunto sério. Veja:\n\nhttps://t.co/4OF2Odg6lk",
1.49374E+18,Grandios! Putin vs Macron 😀https://t.co/MbaX8WxZ5v,
1.49374E+18,"The real war is not in Ukraine, it’s in Canada, Australia, France, Brussels, England, Germany, Italy...\n\nThey just want you to look the other way.",
1.49374E+18,"@SouthPark Randy runs buys a All American Ranch of Rams, sight unseen, in an attempt to stop the Canadian take over and damage to American way of life. \n\nMeanwhile, it turns out the money and influence is flowing from the Russia, and he bought a militant gay stud farm that Mr. Garrison freq",
1.49374E+18,"O Especialista CNN em relações internacionais Rubens Barbosa comentou, nesta terça-feira (15), sobre a reunião entre o presidente Jair Bolsonaro (PL) e o presidente russo Vladimir Putin marcada para quarta-feira (16) #CNNBrasilPrimeTime https://t.co/ZoB106pJ5c",
1.49374E+18,"Some people we be ok for now but this bill relates to the other people already falling through the cracks. The energy bill for this 3 bed semi is £6000 a year average usage. Be aware UK. That means huge depression on the back on Ukraine and Brexit, Pandemic. Wow its scary like https://t.co/2yDpjyhKdV",
1.49374E+18,"the C.I.A. had a secret weapon: a mole with some access to the inner circle of Russia’s president, Vladimir V. Putin, who was able to inform Washington about how the master tactician was thinking about his next move https://t.co/A562GqypS8",
1.49374E+18,"Bolsonaro humilhado por Putin. \nO beócio aceitou passivamente. O Brasil é que perdeu. Vergonha!\n\nDeu no UOL:\n“Russos exigiram confinamento de Bolsonaro até encontro com Putin.”\n@JamilChade Jamil Chade, jornalista. \n\n#MarcoAntonioVilla #Bolsonaro #Putin #Russia #JamilChade https://t.co/hW4SPlaETU",
1.49374E+18,"@B_E_Andre Remember the Russia report? That would reveal the extent to which Russian money is infecting British politics, the Tories haven’t released it. So they wouldn’t do anything to stop illegal money flowing into the country",
1.49374E+18,"Dear Prime Minister .@BorisJohnson, you've made your thoughts clear about Russia's President Putin on Twitter recently. Will you now do the same with Canada's PM @JustinTrudeau who just invoked the Emergencies Act, effectively putting Canada in a state of marshall law?",
1.49374E+18,"A acusação de Barroso à Rússia abre um precedente histórico que denota a nossa total submissão à estratégia de segurança dos USA.\n\nO Brasil está sob ocupação estrangeira, e o mais grave, com a conivência de militares colaboracionistas. \n\nPrecisamos retomar nossa soberania. 🇧🇷",
1.49374E+18,Biden Gang Reportedly Working on Billion Dollar Deal in Ukraine - Eerily Reminiscent of Last Biden Billion Dollar Deal in Ukraine https://t.co/ZKR738z7Pt via @gatewaypundit,
1.49374E+18,@RightofOpinion @POTUS You covering the illegals and Putin.  Smokescreen.,
1.49374E+18,"""ทุกคนต่างมีปีศาจอยู่ภายใน โลกถึงได้กลายเป็นแบบนี้ไงล่ะ""\n\n- Attack on Titan -",
1.49374E+18,"@diesel_boy @RupertPupkin895 @Kully_13 @POTUS Like I said, you can view both sides as awful.\n\nWhat has Ukraine done to deserve invasion, occupation and further invasion?\n\nDon't justify by world power A responding to what world power B did decades ago.\n\nWhat's the justification for now?",
1.49374E+18,The Duma passed a (non-binding) resolution calling for Russia to recognize Ukrainian regions as independent states. That's de facto a declaration of war since Putin-backed rebels don't control all of these territories. 4/,
1.49374E+18,Catch it on FB live https://t.co/NX4MGZ1tu9,
1.49374E+18,"Belgorod looks like it’s becoming a focal point for Russian activity, especially with the increased presence of unloaded equipment, attack and transport helicopters. \n\nA lot of the Russian doctrine that held over from the 80s relies on highly mobile helicopter based assaults.",
1.49374E+18,Hey Joe Biden! I hate to break it to you but Russia and China are not afraid of you because you are a weak President.,UC
1.49374E+18,"Congress getting weak-kneed after talks of ratcheting up sanctions now that Putin is srsly looking like sending the divisions in is classic legislative ""deference"" to the executive when the chips on the table. Poli sci teachers couldn't have cooked up a better example.",
1.49374E+18,"If Vladimir Putin did what Justin Trudeau has done to try and suppress the truckers, media and politicians across the western world would be condemning his actions right now.",
1.49374E+18,これについては、OSの設定とかで対処できるので、やってたほうがいいかも。\n\nRLOとは(Right-to-Left Override）| RLO　拡張子偽装 | サイバー攻撃大辞典 https://t.co/uX1AJachBS,
1.49374E+18,@lewwyvill @juliaioffe Hereby defining the “normal positions” for RF forces as along the borders of Ukraine or other disobedient neighbors.,
1.49374E+18,"Dear America\n\nTiming is Everything\n\nRudy Giuliani knows Everything about Ukraine\n\nHE was the Central player next to Manafort\n\nDear Putin, It's Coming Out!!",
1.49374E+18,"A Putin le gustan las mesas grandes, eso es así https://t.co/OWa6OrQA3q",
1.49374E+18,That was a Presidential speech from a President who takes the job of Presidenting seriously and doesn't spend his life polishing Putin's junk.,
1.49374E+18,"Wealth isn't only about having a lot of money; it's also about having a lot of power.\nInequality in the United States resembles that of China and Russia which are nations that are not known for progress in democratic principles (Chapin &amp; Lewis,2020).#SOCWPolicy2022 @DrFeMurray https://t.co/DaoD6I276r",
1.49374E+18,Just like DeAndre Ayton last year for the Suns its going to be absolutely needed for Vooch to attack his mismatches especially in a series like the Heat,
1.49374E+18,"💬 Presidente Vladímir #Putin: “Dicen que en los próximos años #Ucrania no entrará a la #OTAN. Llevan 30 años diciendo que no habrá expansión de la Alianza, ni un solo centímetro hacia las fronteras rusas. Y hoy vemos la infraestructura de la OTAN justo enfrente de nuestra casa”. https://t.co/l2zPAvN4Ah",
1.49374E+18,In #Kyiv ...love is everywhere - Happy St-Valentine Ukraine 🇺🇦 💖 https://t.co/xQLp1M3eKa,
1.49374E+18,"@dimacgarcia Eu recebi no zap do meu primo Russo Dimitri Lopevsky, que trabalha com o Putin! Foi ele quem tirou essa foto!\n\n#BolsonaroEvitouAGuerra https://t.co/bzG8fy8cKD",
1.49374E+18,Sources that aren’t the US State Department confirmed that Putin still surrounds Ukraine with invasion-ready troops.\n\nIf you’re genuinely interested in my opinions about what’s going on I refer you to this Tweet.\n\nBut if you want to be a dime-a-dunk duncecap instead go for it. https://t.co/UKzDN7rOhz,
1.49374E+18,"@lisapease I can see the invasion being very short but extremely brutal, much like the recent Armenian War where the Azeri’s were able to easily take so much ground because of the huge difference in military funding. Ukraine will put up a fight, but they just don’t have the guns.",
1.49374E+18,"Nouveau communiqué de l'Elysée suite à un échange entre Emmanuel Macron et Joe Biden sur l'#Ukraine.\n\n""Très attentifs et vigilants"", ""nécessité de poursuivre les efforts diplomatiques"", ""engagement solide et constant"",""rester en contact très étroit dans les prochains jours"", etc. https://t.co/auWfJzUMhg",
1.49374E+18,"""In our assessment, the #Russia|n Armed Forces are ready to embark on a full-scale military operation against #Ukraine from the second half of February"" per assessment from #Estonia Foreign Intelligence Service",
1.49374E+18,"President Biden: ""If Russia attacks Ukraine it would be a war of choice or a war without cause or reason...If Russia invades Ukraine it will be met with overwhelming international condemnation...Invading Ukraine will prove to be a self-inflicted wound."" https://t.co/HHOJeqzrwn",UC
1.49374E+18,We know what we are fighting for. How about Russia?\n私たちは何のために戦っているのかを知っています。ロシアはどうですか？ https://t.co/8FEInU3bWn,
1.49374E+18,@CharlieFlanagan @Andy_Scollick Ireland 🇮🇪 should stand with Ukraine. We understand each other well. We share similar history. We stand for you to unite eventually when will be right time. Thank you for your understanding and support of our sovereignty and independence.,
1.49374E+18,Gravitas: What will China do if Russia invades Ukraine? https://t.co/rFJYTpyb8E via @YouTube,
